2534,MF,,,,,467,,1231.3124190139429
2535,MF,die,,,468,1231.3124190139429,
2536,MF,man,,,468,,
2537,MF,hört,,,468,,
2538,MF,ah,,,468,,
2539,MF,in,,,468,,
2540,MF,einem,,,468,,
2541,MF,gasthaus,Gasthaus,,468,,
2542,MF,,,,,468,,1233.8124171575523
2543,MF,die,,,469,1233.8124171575523,
2544,MF,ma,man,,469,,
2545,MF,hört,,,469,,
2546,MF,auf-(n),,,469,,
2547,MF,fußballplatz,den,,469,,
2548,MF,,,,,469,,1235.8124171575523
2549,MF,ah,,,470,1235.8124171575523,
2550,MF,die,,,470,,
2551,MF,ma,man,,470,,
2552,MF,hört,,,470,,
2553,MF,auf,,,470,,
2554,MF,der,,,470,,
2555,MF,straße,Straße,,470,,
2556,MF,,,,,470,,1238.5924136081335
2557,MF,ah,,,471,1238.5924136081335,
2558,MF,aber,,,471,,
2559,MF,auch,,,471,,
2560,MF,nur,,,471,,
2561,MF,von,,,471,,
2562,MF,wienern,Wienern,,471,,
2563,MF,oder,,,471,,
2564,MF,von,,,471,,
2565,MF,menschen,Menschen,,471,,
2566,MF,,,,,471,,1241.7790779085208
2567,MF,die,,,472,1241.7790779085208,
2568,MF,eben,,,472,,
2569,MF,dem,,,472,,
2570,MF,wienerischen,Wienerischen,,472,,
2571,MF,mächtig,,,472,,
2572,MF,sind,,,472,,
2573,MF,,,,,472,,1243.9190763194506
2574,MF,weil,,,473,1243.9190763194506,
2575,MF,wenn,,,473,,
2576,MF,die,,,473,,
2577,MF,zuwanderung,Zuwanderung,,473,,
2578,MF,,,,,473,,1245.6990749977006
2579,MF,wenn,,,474,1245.6990749977006,
2580,MF,man,,,474,,
2581,MF,zu/,,,474,,
2582,MF,zugewanderte,,,474,,
2583,MF,leute,Leute,,474,,
2584,MF,,,,,474,,1247.9390733343744
2585,MF,personen,Personen,,475,1247.9390733343744,
2586,MF,aus,,,475,,
2587,MF,den,,,475,,
2588,MF,verschiedensten,,,475,,
2589,MF,ländern,Ländern,,475,,
2590,MF,,,,,475,,1250.5124047568631
2591,MF,die,,,476,1250.5124047568631,
2592,MF,kann,,,476,,
2593,MF,man,,,476,,
2594,MF,zu-m,,,476,,
2595,MF,wienerischen,dem,,476,,
2596,MF,nicht,Wienerischen,,476,,
2597,MF,dazuzählen,,,476,,
2598,MF,,,,,476,,1252.859069680998
2599,MF,also,,,477,1252.859069680998,
2600,MF,des,das,,477,,1253.3124026777057
2601,MF,is,ist,,478,1253.3124026777057,
2602,MF,a,eine,,478,,
2603,MF,andere,,,478,,
2604,MF,kultur,Kultur,,478,,
2605,MF,.,,,478,,1255.3124026777057
2606,MF,[1,7s],,,479,1258.499066978093,
2607,MF,hm,,,479,,
2608,MF,.,,,479,,1261.0057302983064
2609,MF,ig/,#,,480,1262.6257290953654,
2610,MF,ich/,,,480,,
2611,MF,also,,,480,,
2612,MF,eigentlich,,,480,,
2613,MF,für,,,480,,
2614,MF,mich,,,480,,
2615,MF,nicht,,,480,,
2616,MF,,,,,480,,1264.7057275508485
2617,MF,weil,,,481,1264.7057275508485,
2618,MF,jedes,,,481,,
2619,MF,bundeslond,Bundesland,,481,,
2620,MF,hot,hat,,481,,
2621,MF,natürlich,,,481,,
2622,MF,eigenen/,,,481,,
2623,MF,einen,,,481,,
2624,MF,eigenen,,,481,,
2625,MF,dialekt,Dialekt,,481,,
2626,MF,,,,,481,,1268.672391272042
2627,MF,eine,,,482,1268.672391272042,
2628,MF,eigene,,,482,,
2629,MF,aussprache,Aussprache,,482,,
2630,MF,,,,,482,,1270.5990565080504
2631,MF,also,,,483,1270.5990565080504,
2632,MF,so,,,483,,
2633,MF,richtig,,,483,,
2634,MF,das,,,483,,
2635,MF,österreichische,Österreichische,,483,,
2636,MF,,,,,483,,1273.012388049348
2637,MF,ah,,,484,1273.012388049348,
2638,MF,,,,,484,,1273.9923873216428
2639,MF,vielleicht,,,485,1273.9923873216428,
2640,MF,das,,,485,,
2641,MF,österreichische,,,485,,
2642,MF,deutsche,Deutsche,,485,,
2643,MF,,,,,485,,1275.6923860592972
2644,MF,also,,,486,1275.6923860592972,
2645,MF,wie,,,486,,
2646,MF,wenn,,,486,,
2647,MF,ah/,,,486,,
2648,MF,wenn,,,486,,
2649,MF,ein/,,,486,,
2650,MF,wenn/,,,486,,
2651,MF,wenn,,,486,,
2652,MF,ein,,,486,,
2653,MF,vorarlberger,Vorarlberger,,486,,
2654,MF,deutsch,,,486,,
2655,MF,spricht,,,486,,
2656,MF,,,,,486,,1280.399049230999
2657,MF,[1s],,,487,1280.399049230999,
2658,MF,ah,,,487,,
2659,MF,und,,,487,,
2660,MF,ein,,,487,,
2661,MF,wiener,,,487,,
2662,MF,deutsch,Deutsch,,487,,
2663,MF,spricht,,,487,,
2664,MF,,,,,487,,1283.385713679898
2665,MF,[1s],,,488,1283.385713679898,
2666,MF,wenn,,,488,,
2667,MF,sich,,,488,,
2668,MF,die,,,488,,
2669,MF,zwei,,,488,,
2670,MF,verstehen,,,488,,
2671,MF,können,,,488,,
2672,MF,,,,,488,,1285.7723785743303
2673,MF,dann,,,489,1285.7723785743303,
2674,MF,is,ist,,489,,
2675,MF,des,das,,489,,
2676,MF,vielleicht,,,489,,
2677,MF,österreichisch,Österreichisch,,489,,
2678,MF,.,,,489,,1287.4723773119847
2679,MF,[lachen],,,490,1287.9057103235436,1290.3990418054368
2680,MF,[1,2s],,,491,1290.3990418054368,
2681,MF,naja,,,491,,
2682,MF,hochdeutsch,Hochdeutsch,,491,,
2683,MF,is,ist,,491,,
2684,MF,eigentlich,,,491,,
2685,MF,,,,,491,,1293.30570631374
2686,MF,ah,,,492,1293.30570631374,
2687,MF,wirklich,,,492,,
2688,MF,das,,,492,,
2689,MF,grammatikalisch,,,492,,
2690,MF,richtige,,,492,,
2691,MF,,,,,492,,1296.0857042494338
2692,MF,und,,,493,1296.0857042494338,
2693,MF,das,,,493,,
2694,MF,richtig,,,493,,
2695,MF,ausgesprochene,,,493,,
2696,MF,deutsch,Deutsch,,493,,
2697,MF,ah,,,493,,
2698,MF,,,,,493,,1299.9990346768968
2699,MF,[1,2s],,,494,1299.9990346768968,
2700,MF,ah,,,494,,
2701,MF,,,,,494,,1301.9990346768968
2702,MF,[2,7s],,,495,1301.9990346768968,1304.6990311868826
2703,MF,was,,,496,1304.6990311868826,
2704,MF,natürlich,,,496,,
2705,MF,auch,,,496,,
2706,MF,typisch,,,496,,
2707,MF,einen,,,496,,
2708,MF,österreichischen,,,496,,
2709,MF,ah,,,496,,
2710,MF,klang,Klang,,496,,
2711,MF,hat,,,496,,
2712,MF,,,,,496,,1310.572360158936
2713,MF,und,,,497,1310.572360158936,
2714,MF,i,ich,,497,,
2715,MF,glaube,,,497,,
2716,MF,,,,,497,,1310.8990265830341
2717,MF,a,ein,,498,1310.8990265830341,
2718,MF,hochdeutsch,Hochdeutsch,,498,,
2719,MF,in,,,498,,
2720,MF,deutschland,Deutschland,,498,,
2721,MF,klingt,,,498,,
2722,MF,anders,,,498,,
2723,MF,als,,,498,,
2724,MF,a,ein,,498,,
2725,MF,hochdeutsch,Hochdeutsch,,498,,
2726,MF,in,,,498,,
2727,MF,österreich,Österreich,,498,,
2728,MF,.,,,498,,1314.2923573966266
2729,MF,[1,2s],,,499,1317.6056882696234,
2730,MF,ein,,,499,,
2731,MF,ortsspezifischer/,,,499,,1319.9056865617445
2732,MF,spezifischer/,,2732,500,1319.9056865617445,
2733,MF,eine,,,500,,
2734,MF,ortsspezifische,,,500,,
2735,MF,sprache,,,500,,
2736,MF,,,,,500,,1323.0256842449687
2737,MF,von,,,501,1323.4723505799602,
2738,MF,einer,,,501,,
2739,MF,gewissen,,,501,,
2740,MF,bevölkerungsgruppe,Bevölkerungsgruppe,,501,,
2741,MF,,,,,501,,1325.8790154595417
2742,MF,von,,,502,1325.8790154595417,
2743,MF,einem,,,502,,
2744,MF,be/,%,,502,,
2745,MF,gewissen,,,502,,
2746,MF,bev/,%,,502,,
2747,MF,ah,,,502,,
2748,MF,ah,,,502,,
2749,MF,bundesland,Bundesland,,502,,
2750,MF,,,,,502,,1328.9856798193339
2751,MF,oder,,,503,1329.492346109772,
2752,MF,ah,,,503,,
2753,MF,von,,,503,,
2754,MF,einem,,,503,,
2755,MF,teil,Teil,,503,,
2756,MF,eines,,,503,,
2757,MF,bundeslandes,Bundeslandes,,503,,
2758,MF,,,,,503,,1332.6123437929964
2759,MF,wo,,,504,1332.6123437929964,
2760,MF,alle,,,504,,
2761,MF,menschen,Menschen,,504,,
2762,MF,,,,,504,,1334.0056760917012
2763,MF,ah,,,505,1334.0056760917012,
2764,MF,ah,,,505,,
2765,MF,,,,,505,,1335.8056747551002
2766,MF,die,,,506,1335.8056747551002,
2767,MF,dort,,,506,,
2768,MF,wohnen,,,506,,
2769,MF,,,,,506,,1336.872340629707
2770,MF,eben,,,507,1336.872340629707,
2771,MF,den,,,507,,
2772,MF,gleichen,,,507,,
2773,MF,dialekt,Dialekt,,507,,
2774,MF,sprechen,,,507,,
2775,MF,.,,,507,,1339.7590051528612
2776,MF,[2,4s],,,508,1343.4456690819707,1345.9590005490127
2777,MF,hmm,,,509,1345.9590005490127,
2778,MF,,,,,509,,
2779,MF,des,ist,,509,,
2780,MF,is,eine,,509,,
2781,MF,a,,,509,,
2782,MF,schwierige,Frage,,509,,
2783,MF,frage,,,509,,
2784,MF,,,,,509,,1347.5701451859793
2785,MF,die,,,510,1347.5701451859793,
2786,MF,werd,werde,,510,,
2787,MF,ich,,,510,,
2788,MF,nicht,,,510,,
2789,MF,beantworten,,,510,,
2790,MF,können,,,510,,
2791,MF,.,,,510,,1349.5189979055124
2792,MF,der,,,511,1349.5189979055124,
2793,MF,unterschied,Unterschied,,511,,
2794,MF,dialekt,Dialekt,,511,,1351.2456632900319
2795,MF,und,,,512,1351.2456632900319,
2796,MF,mundart,Mundart,,512,,1352.6723288973183
2797,MF,eigentlich,,,513,1352.6723288973183,
2798,MF,nein,,,513,,
2799,MF,,,,,513,,1354.0456612108744
2800,MF,eigentlich,,,514,1354.0456612108744,
2801,MF,nicht,,,514,,
2802,MF,nein,,,514,,
2803,MF,,,,,514,,1354.9656605277228
2804,MF,glaub,glaube,,515,1355.4589934947282,
2805,MF,ich,,,515,,
2806,MF,nicht,,,515,,
2807,MF,,,,,515,,1356.085451362881
2808,MF,es,,,516,1356.085451362881,
2809,MF,müsste,,,516,,
2810,MF,eigentlich,,,516,,
2811,MF,das,,,516,,
2812,MF,gleiche,,,516,,
2813,MF,sein,,,516,,
2814,MF,.,,,516,,1358.005658270352
2815,MF,ok,,,517,1372.6189807524631,
2816,MF,.,,,517,,1373.5656467161768
2817,MF,[1,1s],,,518,1373.5656467161768,
2818,MF,najo,naja,,518,,
2819,MF,,,,,518,,1375.418978673306
2820,MF,[1,4s],,,519,1375.418978673306,
2821,MF,also,,,519,,
2822,MF,ich,,,519,,
2823,MF,sprech,spreche,,519,,
2824,MF,sicher,,,519,,
2825,MF,anders,,,519,,
2826,MF,am,,,519,,
2827,MF,tennisplatz,Tennisplatz,,519,,
2828,MF,oder,,,519,,
2829,MF,am,,,519,,
2830,MF,fußballplatz,Fußballplatz,,519,,
2831,MF,mit,,,519,,
2832,MF,leuten,die,Leuten,,519,,1380.378974990227
2833,MF,die,,2833,520,1380.378974990227,
2834,MF,ich,,,520,,
2835,MF,dort,,,520,,
2836,MF,kenne,,,520,,
2837,MF,?,,,520,,1381.498974158564
2838,MF,[1,3s],,,521,1382.0123071107184,
2839,MF,als,,,521,,
2840,MF,i-m,in,,521,,
2841,MF,beruf,dem,,521,,
2842,MF,,,,,521,,1384.3856386817183
2843,MF,öh,,,522,1384.3856386817183,
2844,MF,mit,,,522,,
2845,MF,meinen,,,522,,
2846,MF,vorgesetzten,Vorgesetzten,,522,,
2847,MF,,,,,522,,1386.5389704160805
2848,MF,ah,,,523,1386.5389704160805,
2849,MF,mit/,,,523,,
2850,MF,mit,,,523,,
2851,MF,kindern,Kindern,,523,,
2852,MF,,,,,523,,1388.345420687592
2853,MF,denen,,,524,1388.345420687592,
2854,MF,ich,,,524,,
2855,MF,versuche,das,,,524,,1389.718968054752
2856,MF,das,,2856,525,1389.718968054752,
2857,MF,deutsche,Deutsche,,525,,
2858,MF,zu,,,525,,
2859,MF,vermitteln,,,525,,
2860,MF,?,,,525,,1391.618966643895
2861,MF,ah,,,526,1391.618966643895,
2862,MF,,,,,526,,1393.3856319987121
2863,MF,situationsabhängig,,,527,1393.3856319987121,
2864,MF,wechsle,,,527,,
2865,MF,ich,,,527,,
2866,MF,dann,,,527,,
2867,MF,von,,,527,,
2868,MF,dialekt,Dialekt,,527,,
2869,MF,bis,,,527,,
2870,MF,zu-m,,,527,,
2871,MF,hochdeutsch,dem,,527,,
2872,MF,,,,,527,,1399.1522943833047
2873,MF,sofern,,,528,1399.1522943833047,
2874,MF,ich,,,528,,
2875,MF,dem,,,528,,
2876,MF,mächtich,,,528,,
2877,MF,bin,,,528,,
2878,MF,,,,,528,,1400.9456263849872
2879,MF,und,,,529,1400.9456263849872,
2880,MF,das,,,529,,
2881,MF,bezweifle,,,529,,
2882,MF,ich,,,529,,
2883,MF,teilweise,,,529,,
2884,MF,,,,,529,,1402.8122916655489
2885,MF,ob,,,530,1402.8122916655489,
2886,MF,ich,,,530,,
2887,MF,wirklich,,,530,,
2888,MF,das,,,530,,
2889,MF,richtig,,,530,,
2890,MF,schöne,,,530,,
2891,MF,gestochen,,,530,,
2892,MF,scharfe,,,530,,
2893,MF,hochdeutsch,Hochdeutsch,,530,,
2894,MF,auch,,,530,,
2895,MF,kann,,,530,,
2896,MF,.,,,530,,1407.4122882497902
2897,MF,mhm,,,531,1415.3122823835959,
2898,MF,mhm,,,531,,
2899,MF,,,,,531,,1416.918947857222
2900,MF,ja,,,532,1421.7056109695197,
2901,MF,ja,,,532,,
2902,MF,sicher,,,532,,
2903,MF,sicher,,,532,,
2904,MF,,,,,532,,1423.2589431494157
2905,MF,s,es,,533,1423.2589431494157,
2906,MF,gibt,,,533,,
2907,MF,sicher,,,533,,
2908,MF,,,,,533,,1424.2934259080364
2909,MF,also,,,534,1424.2934259080364,
2910,MF,i,ich,,534,,
2911,MF,glaub/,glaube,,534,,1425.2589431494157
2912,MF,also,,,535,1425.2589431494157,1427.4856066775446
2913,MF,[1,2s],,,536,1427.4856066775446,
2914,MF,nein,,,536,,
2915,MF,,,,,536,,1429.4322718987019
2916,MF,defintiv,,,537,1429.4322718987019,
2917,MF,nicht,,,537,,
2918,MF,?,,,537,,1430.3522712155502
2919,MF,also,,,538,1430.3522712155502,
2920,MF,i,ich,,538,,
2921,MF,hab,habe,,538,,
2922,MF,keinen,,,538,,
2923,MF,namen,Namen,,538,,
2924,MF,für,,,538,,
2925,MF,diese,,,538,,
2926,MF,sprechweise,Sprechweise,,538,,
2927,MF,,,,,538,,1432.2389364812607
2928,MF,aber,,,539,1432.2389364812607,
2929,MF,ich,,,539,,
2930,MF,glaube,,,539,,
2931,MF,,,,,539,,1432.7856027419969
2932,MF,die,,,540,1432.7856027419969,
2933,MF,leute,Leute,,540,,
2934,MF,[1s],,,540,,
2935,MF,ah,,,540,,
2936,MF,wechseln,,,540,,
2937,MF,schon,,,540,,
2938,MF,ein,,,540,,
2939,MF,bisschen,,,540,,
2940,MF,zwischen,,,540,,
2941,MF,dialekt,Dialekt,,540,,
2942,MF,und,,,540,,
2943,MF,hocheutsch,Hocheutsch,,540,,
2944,MF,,,,,540,,1438.7922649483755
2945,MF,ah,,,541,1439.3855978411257,
2946,MF,,,,,541,,1440.352263789988
2947,MF,[1,8s],,,542,1440.352263789988,
2948,MF,sie,,,542,,
2949,MF,versuchen,,,542,,
2950,MF,,,,,542,,1442.91892855076
2951,MF,glaub,glaube,,543,1442.91892855076,
2952,MF,ich,,,543,,
2953,MF,,,,,543,,1443.325594915454
2954,MF,teilweise,,,544,1443.325594915454,
2955,MF,beides,,,544,,
2956,MF,,,,,544,,1444.7522605227405
2957,MF,ah,,,545,1444.7522605227405,
2958,MF,mit,,,545,,1445.4655933263837
2959,MF,allen,,,546,1445.4655933263837,
2960,MF,ausprägungen,Ausprägungen,,546,,
2961,MF,,,,,546,,1446.4855925689762
2962,MF,wobei,,,547,1446.4855925689762,
2963,MF,manche,,,547,,
2964,MF,menschen,Menschen,,547,,
2965,MF,halt,,,547,,
2966,MF,mehr,,,547,,
2967,MF,hochdeutsch,Hochdeutsch,,547,,
2968,MF,sprechen,,,547,,
2969,MF,und,,,547,,
2970,MF,weniger,,,547,,
2971,MF,dialekt,Dialekt,,547,,
2972,MF,,,,,547,,1449.5722569436193
2973,MF,und,,,548,1449.5722569436193,
2974,MF,umgekehrt,,,548,,
2975,MF,genauso,,,548,,
2976,MF,.,,,548,,1450.772256052552
2977,MF,ja,,,549,1458.2189171896498,
2978,MF,,,,,549,,1458.5589169371808
2979,MF,richtig,,,550,1460.012249191332,
2980,MF,,,,,550,,1461.4322481369024
2981,MF,jo,ja,,551,1461.4322481369024,
2982,MF,ich/,,,551,,
2983,MF,ich/,,,551,,
2984,MF,ich,,,551,,
2985,MF,vermische,,,551,,
2986,MF,vielleicht,,,551,,
2987,MF,hochdeutsch,Hochdeutsch,,551,,
2988,MF,mit,,,551,,
2989,MF,dialekt,Dialekt,,551,,
2990,MF,in,,,551,,
2991,MF,einem,,,551,,
2992,MF,satz,Satz,,551,,
2993,MF,,,,,551,,1465.4122451815285
2994,MF,oder,,,552,1465.4122451815285,
2995,MF,in,,,552,,
2996,MF,einer,,,552,,
2997,MF,aussprache,Aussprache,,552,,
2998,MF,.,,,552,,1466.998910670006
2999,MF,sie,Sie,,553,1474.6122383500115,
3000,MF,meinen,,,553,,
3001,MF,jetzt,,,553,,
3002,MF,diesen,,,553,,
3003,MF,wechsel,Wechsel,,553,,
3004,MF,von,,,553,,
3005,MF,hochdeutsch,Hochdeutsch,,553,,
3006,MF,auf,,,553,,
3007,MF,dialekt,Dialekt,,553,,
3008,MF,und,,,553,,
3009,MF,umgekehrt,,,553,,
3010,MF,.,,,553,,1478.5722354094887
3011,MF,wie,,,554,1479.4189014474578,
3012,MF,häufig,,,554,,
3013,MF,ich,,,554,,
3014,MF,das,,,554,,
3015,MF,mache,,,554,,
3016,MF,.,,,554,,1481.052233567949
3017,MF,sicher,,,555,1481.052233567949,
3018,MF,sehr,,,555,,
3019,MF,häufig,,,555,,
3020,MF,oiso,also,,555,,
3021,MF,,,,,555,,1483.1388986851484
3022,MF,wos,was,,556,1483.4722317709632,
3023,MF,wor,war,,556,,
3024,MF,ei/,%,,556,,
3025,MF,eins,,,556,,
3026,MF,war,,,556,,
3027,MF,häufig,,,556,,
3028,MF,,,,,556,,1485.1855638320499
3029,MF,jo,ja,,557,1485.1855638320499,
3030,MF,,,,,557,,1485.6255635053253
3031,MF,oiso,also,,558,1485.6255635053253,
3032,MF,sicher,,,558,,
3033,MF,sehr,,,558,,
3034,MF,häufig,,,558,,
3035,MF,ja,,,558,,
3036,MF,,,,,558,,1486.9922291571652
3037,MF,ja,,,559,1487.358895551561,
3038,MF,eins,,,559,,
3039,MF,.,,,559,,1488.3788947941537
3040,MF,[6,6s],,,560,1494.9988898784316,1501.6455516095743
3041,MF,in,,,561,1501.6455516095743,
3042,MF,der,,,561,,
3043,MF,schule,Schule,,561,,
3044,MF,mach,mache,,561,,
3045,MF,ich,,,561,,
3046,MF,es,,,561,,
3047,MF,sicher,,,561,,
3048,MF,auch,,,561,,
3049,MF,,,,,561,,1503.8655499610995
3050,MF,ah,,,562,1504.6788826904872,
3051,MF,,,,,562,,1505.905548446285
3052,MF,bei,,,563,1505.905548446285,
3053,MF,meiner,,,563,,
3054,MF,beruflichen,,,563,,
3055,MF,tätichkeit,Tätigkeit,,563,,
3056,MF,mach,mache,,563,,
3057,MF,ich,,,563,,
3058,MF,es,,,563,,
3059,MF,sicher,,,563,,
3060,MF,,,,,563,,1508.9988794826443
3061,MF,ah,,,564,1509.998878740088,
3062,MF,,,,,564,,1511.0988779232762
3063,MF,[2,8s],,,565,1511.0988779232762,
3064,MF,i-m,in,,565,,
3065,MF,privaten,dem,,565,,
3066,MF,sprech,,,565,,
3067,MF,ich,spreche,,565,,
3068,MF,eher,,,565,,
3069,MF,mehr,,,565,,
3070,MF,dialekt,,,565,,
3071,MF,und,Dialekt,,565,,
3072,MF,weniger,,,565,,
3073,MF,hochdeutsch,,,565,,
3074,MF,,,,,565,,1518.765538897012
3075,MF,oiso,also,,566,1518.765538897012,
3076,MF,eigentlich,,,566,,1519.9988713145256
3077,MF,[2,6s],,,567,1519.9988713145256,
3078,MF,immer,,,567,,
3079,MF,.,,,567,,1523.2855355406575
3080,MF,ganz,,,568,1525.325534025843,
3081,MF,ganz,,,568,,
3082,MF,selten,,,568,,
3083,MF,,,,,568,,1526.3255332832864
3084,MF,dass,,,569,1526.3255332832864,
3085,MF,ich,,,569,,
3086,MF,wirklich,,,569,,
3087,MF,versuche,und,,,569,,1528.345531783323
3088,MF,und,,3088,570,1528.345531783323,
3089,MF,da,,,570,,
3090,MF,muss,,,570,,
3091,MF,ich,,,570,,
3092,MF,mich,,,570,,
3093,MF,sehr,,,570,,
3094,MF,konzentrieren,,,570,,
3095,MF,.,,,570,,1530.152197108438
3096,MF,dass,,,571,1530.152197108438,
3097,MF,ich,,,571,,
3098,MF,wirklich,,,571,,
3099,MF,hochdeutsch,Hochdeutsch,,571,,
3100,MF,spreche,,,571,,
3101,MF,.,,,571,,1532.0588623592978
3102,MF,also,,,572,1532.0588623592978,
3103,MF,da,,,572,,
3104,MF,muss,,,572,,
3105,MF,i,ich,,572,,
3106,MF,wirklich,,,572,,
3107,MF,schauen,,,572,,
3108,MF,,,,,572,,1533.8827319727127
3109,MF,dass,,,573,1533.8827319727127,
3110,MF,ich,,,573,,
3111,MF,keine,,,573,,
3112,MF,fehler,Fehler,,573,,
3113,MF,mache,,,573,,
3114,MF,,,,,573,,1535.4855264814714
3115,MF,[1,5s],,,574,1535.4855264814714,
3116,MF,und,,,574,,
3117,MF,da,,,574,,
3118,MF,muss,,,574,,
3119,MF,i,ich,,574,,
3120,MF,mi,mich,,574,,
3121,MF,wirklich,,,574,,
3122,MF,sehr,,,574,,
3123,MF,konzentrieren,,,574,,
3124,MF,,,,,574,,1539.0921904699853
3125,MF,und/,,,575,1539.0921904699853,
3126,MF,und,,,575,,
3127,MF,rede,,,575,,
3128,MF,auch,,,575,,
3129,MF,dementsprechend,,,575,,
3130,MF,a,ein,,575,,
3131,MF,bissi,bisschen,,575,,
3132,MF,langsamer,,,575,,
3133,MF,,,,,575,,1541.8188551119488
3134,MF,[1s],,,576,1542.4121880046987,
3135,MF,owa,aber,,576,,
3136,MF,i-m,in,,576,,
3137,MF,wesentlichen,dem,,576,,
3138,MF,wechsle,Wesentlichen,,576,,
3139,MF,ich,,,576,,
3140,MF,immer,,,576,,
3141,MF,zwischen,,,576,,
3142,MF,dialekt,,,576,,
3143,MF,und,Dialekt,,576,,
3144,MF,hochdeutsch,,,576,,
3145,MF,,,,,576,,1548.3255169470497
3146,MF,[tiefes,,,577,1563.578838953925,
3147,MF,luftholen],,,577,,1566.7921699011777
3148,MF,[2,1s],,,578,1566.7921699011777,
3149,MF,also,,,578,,
3150,MF,ich,,,578,,
3151,MF,würde,,,578,,
3152,MF,sagen,,,578,,
3153,MF,,,,,578,,1569.8055009969416
3154,MF,ich,,,579,1569.8055009969416,
3155,MF,kann,,,579,,
3156,MF,so,,,579,,
3157,MF,zwischen,,,579,,
3158,MF,drei,,,579,,
3159,MF,bis,,,579,,
3160,MF,vier,,,579,,1572.712165505245
3161,MF,den,,,580,1572.712165505245,
3162,MF,dialekt,Dialekt,,580,,1573.905497952461
3163,MF,erkennen,,,581,1573.905497952461,
3164,MF,,,,,581,,1574.8721639013233
3165,MF,wobei,,,582,1574.8721639013233,
3166,MF,viele,,,582,,
3167,MF,worte,Worte,,582,,
3168,MF,,,,,582,,1576.8721639013233
3169,MF,die,,,583,1576.8721639013233,
3170,MF,wirklich,,,583,,
3171,MF,[1s],,,583,,
3172,MF,für/,,,583,,
3173,MF,für,,,583,,
3174,MF,die,,,583,,
3175,MF,wiener,Wiener,,583,,
3176,MF,typisch,,,583,,
3177,MF,sind,,,583,,
3178,MF,,,,,583,,1581.7921587628343
3179,MF,[1,4s],,,584,1581.7921587628343,
3180,MF,ah/,,,584,,
3181,MF,ah/,,,584,,
3182,MF,ah,,,584,,
3183,MF,nicht/,,,584,,
3184,MF,nicht,,,584,,
3185,MF,kenne,,,584,,
3186,MF,,,,,584,,1585.4988226770924
3187,MF,drei,,,585,1586.3054887447636,
3188,MF,bis,,,585,,
3189,MF,vier,,,585,,
3190,MF,,,,,585,,1587.572154470859
3191,MF,ja,,,586,1587.572154470859,
3192,MF,,,,,586,,1587.9054875566737
3193,MF,so,,,587,1587.9054875566737,
3194,MF,ungefähr,,,587,,
3195,MF,.,,,587,,1588.798820226657
3196,MF,[3,7s],,,588,1595.5921485155584,1599.2721457829512
3197,MF,ich,,,589,1599.2721457829512,
3198,MF,würde,,,589,,
3199,MF,sagen,,,589,,
3200,MF,,,,,589,,1600.4121449364372
3201,MF,[3,2s],,,590,1600.4121449364372,1603.6454758688385
3202,MF,drei,,,591,1603.6454758688385,
3203,MF,?,,,591,,1604.7854750223246
3204,MF,vorwiegend,,,592,1607.785472794656,
3205,MF,ah,,,592,,
3206,MF,mit/,,,592,,
3207,MF,mit,,,592,,
3208,MF,bef/,%,,592,,
3209,MF,ah,,,592,,
3210,MF,befreundeten,,,592,,
3211,MF,personen,Personen,,592,,
3212,MF,,,,,592,,1613.4921352238018
3213,MF,mit,,,593,1613.4921352238018,
3214,MF,der,,,593,,
3215,MF,familie,Familie,,593,,
3216,MF,,,,,593,,1615.3988004746611
3217,MF,familiäre,,,594,1615.3988004746611,1616.378799746956
3218,MF,ah,,,595,1616.378799746956,
3219,MF,sachen,Sachen,,595,,
3220,MF,,,,,595,,1618.5121314961693
3221,MF,[1,1s],,,596,1618.5121314961693,
3222,MF,teilweise,,,596,,
3223,MF,auch,,,596,,
3224,MF,ah,,,596,,
3225,MF,,,,,596,,1621.8521290160315
3226,MF,natürlich,,,597,1621.8521290160315,
3227,MF,auch,,,597,,
3228,MF,in,,,597,,
3229,MF,der,,,597,,
3230,MF,schule,Schule,,597,,
3231,MF,,,,,597,,1623.5021277908138
3232,MF,ma,man,,598,1623.5021277908138,
3233,MF,muss,,,598,,
3234,MF,bedenken,,,598,,
3235,MF,,,,,598,,1624.492127055683
3236,MF,unsere,,,599,1624.492127055683,
3237,MF,kinder,Kinder,,599,,
3238,MF,,,,,599,,1625.595067413158
3239,MF,die,,,600,1625.595067413158,
3240,MF,wir,,,600,,
3241,MF,hom,haben,,600,,
3242,MF,,,,,600,,1626.3997298058464
3243,MF,sind,,,601,1626.3997298058464,1626.9921251992926
3244,MF,[1,6s],,,602,1626.9921251992926,
3245,MF,sind,,,602,,
3246,MF,es,,,602,,
3247,MF,ja,,,602,,
3248,MF,eigentlich,,,602,,
3249,MF,gar,,,602,,
3250,MF,nicht,,,602,,
3251,MF,gewöhnt,,,602,,
3252,MF,,,,,602,,1630.5054559237783
3253,MF,dass,,,603,1630.5054559237783,
3254,MF,man,,,603,,
3255,MF,ihn/,,,603,,
3256,MF,mit,,,603,,
3257,MF,ihnen,,,603,,
3258,MF,wirkliches,,,603,,
3259,MF,hochdeutsch,Hochdeutsch,,603,,
3260,MF,spricht,,,603,,
3261,MF,,,,,603,,1632.925454126792
3262,MF,des,das,,604,1632.925454126792,
3263,MF,ist,,,604,,1633.5187870195423
3264,MF,ja,,,605,1633.5187870195423,
